"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
6469, 2.458382190520000e-02, 2.533959565920222e-03, 1.336159469799051e+00, 9.255796132507417e+01, 3.134039458437803e-01, 2.908840354625956e+05, 2.931232485400530e-02, 2.646264221543628e+03
6470, 2.881015861120000e-02, 2.533959565920222e-03, 1.336154190178618e+00, 9.256680499471470e+01, 3.041138402400287e-01, 2.908830676241863e+05, 2.889604765245913e-02, 2.611835124671147e+03
6471, 3.307715158840000e-02, 2.533959565920222e-03, 1.336149564737966e+00, 9.257457470894229e+01, 2.961474553571634e-01, 2.908822214925658e+05, 2.848714269965502e-02, 2.577994143694970e+03
6472, 3.738632089750000e-02, 2.533959565920222e-03, 1.336145445055985e+00, 9.258150826678096e+01, 2.892534411437716e-01, 2.908814689883022e+05, 2.808544459140064e-02, 2.544725149755910e+03
6473, 4.173923511390000e-02, 2.533959565920222e-03, 1.336141710851745e+00, 9.258779948310868e+01, 2.832180173339526e-01, 2.908807874707848e+05, 2.769094959563634e-02, 2.512018370894603e+03
6474, 4.613751382460000e-02, 2.533959565920222e-03, 1.336138279611736e+00, 9.259359130687139e+01, 2.778687033655687e-01, 2.908801621130472e+05, 2.730404263969599e-02, 2.479878271734709e+03
6475, 5.058283026210000e-02, 2.533959565920222e-03, 1.336135088086580e+00, 9.259897132384536e+01, 2.730567462330685e-01, 2.908795801198125e+05, 2.692603173946939e-02, 2.448340665343146e+03
6476, 5.507691408390000e-02, 2.533959565920222e-03, 1.336132106578658e+00, 9.260397676221861e+01, 2.686791375931787e-01, 2.908790355001138e+05, 2.656041002347912e-02, 2.417510789880027e+03
6477, 5.962155430870000e-02, 2.533959565920222e-03, 1.336129305744708e+00, 9.260860489165282e+01, 2.646568709110134e-01, 2.908785200032918e+05, 2.621579398746164e-02, 2.387653523749545e+03
6478, 6.421860241959999e-02, 2.533959565920222e-03, 1.336126666400569e+00, 9.261283019207674e+01, 2.609343939331825e-01, 2.908780268790009e+05, 2.591225709156586e-02, 2.359364257471721e+03
6479, 6.886997564640000e-02, 2.533959565920222e-03, 1.336124171397314e+00, 9.261665549623402e+01, 2.574683733974303e-01, 2.908775508958789e+05, 2.569535191789129e-02, 2.333945311261385e+03
6480, 7.357766043930000e-02, 2.533959565920222e-03, 1.336121817503974e+00, 9.262020446440374e+01, 2.542241173930244e-01, 2.908770942929816e+05, 2.566492327407831e-02, 2.314133564845624e+03
6481, 7.834371614890000e-02, 2.533959565920222e-03, 1.336119628420939e+00, 9.262384398581349e+01, 2.511816175500697e-01, 2.908766749734019e+05, 2.603405072664617e-02, 2.305446471348349e+03
6482, 8.317027892560000e-02, 2.533959565920222e-03, 1.336117648337882e+00, 9.262827263690305e+01, 2.483202213615950e-01, 2.908763263137999e+05, 2.724767433811682e-02, 2.318659977110128e+03
6483, 8.805956585650000e-02, 2.533959565920222e-03, 1.336115940560155e+00, 9.263446525310549e+01, 2.456323890990445e-01, 2.908760982923221e+05, 3.019707038375973e-02, 2.373694850385286e+03
6484, 9.301387935570000e-02, 2.533959565920222e-03, 1.336114520480467e+00, 9.264332420602057e+01, 2.431200161201920e-01, 2.908760337445411e+05, 3.659992936721708e-02, 2.503754889572615e+03
6485, 9.803561182770000e-02, 2.533959565920222e-03, 1.336113196409996e+00, 9.265486386076512e+01, 2.407531144395311e-01, 2.908761177613949e+05, 4.960694904840708e-02, 2.757645030870683e+03
6486, 1.031272506240000e-01, 2.533959565920222e-03, 1.336111383146915e+00, 9.266698994490038e+01, 2.384778768119585e-01, 2.908762194810080e+05, 7.462140399250092e-02, 3.195466317738354e+03
6487, 1.082913833170000e-01, 2.533959565920222e-03, 1.336107787763054e+00, 9.267408986138486e+01, 2.361740359228269e-01, 2.908760017316577e+05, 1.203962358332916e-01, 3.877372178367444e+03
6488, 1.135307033110000e-01, 2.533959565920222e-03, 1.336100158585081e+00, 9.266596853425244e+01, 2.336287502725559e-01, 2.908748520835756e+05, 1.999824007444398e-01, 4.844533882899931e+03
6489, 1.188480158220000e-01, 2.533959565920222e-03, 1.336085215866000e+00, 9.262780128796754e+01, 2.305825096580858e-01, 2.908718638280504e+05, 3.306728149928745e-01, 6.095692872855467e+03
6490, 1.242462442510000e-01, 2.533959565920222e-03, 1.336059064909921e+00, 9.254181521027753e+01, 2.267761700037436e-01, 2.908659099636960e+05, 5.338166273072937e-01, 7.580526845152251e+03
6491, 1.297284369870000e-01, 2.533959565910222e-03, 1.336017408249536e+00, 9.239068624959124e+01, 2.219984693373221e-01, 2.908558543954318e+05, 8.332743129988518e-01, 9.204889889315062e+03
6492, 1.352977746630000e-01, 2.533959565910222e-03, 1.335957597598552e+00, 9.216179706641832e+01, 2.161853305223788e-01, 2.908407887055927e+05, 1.244621630570201e+00, 1.083127749965864e+04
6493, 1.409575779210000e-01, 2.533959565910222e-03, 1.335878850017071e+00, 9.184957886930400e+01, 2.094037574483959e-01, 2.908202264958711e+05, 1.777853521631697e+00, 1.233826540070439e+04
6494, 1.467113157020000e-01, 2.533959565910222e-03, 1.335782043146573e+00, 9.145806552840693e+01, 2.018652628343112e-01, 2.907943627634067e+05, 2.435293029069568e+00, 1.363967846026684e+04
6495, 1.525626141330000e-01, 2.533959565910222e-03, 1.335671397757333e+00, 9.100221687104178e+01, 1.938376359374722e-01, 2.907641728344290e+05, 3.193873788049549e+00, 1.467626413585755e+04
6496, 1.585152660350000e-01, 2.533959565910222e-03, 1.335552871525205e+00, 9.050020899434325e+01, 1.854248484164809e-01, 2.907309470323640e+05, 4.018305452316226e+00, 1.543508057036103e+04
6497, 1.645732411200000e-01, 2.533959565910222e-03, 1.335429785767289e+00, 8.996527101150593e+01, 1.767519754561476e-01, 2.906957016173559e+05, 4.891835734450213e+00, 1.595976159489210e+04
6498, 1.707406969350000e-01, 2.533959565910222e-03, 1.335304402845115e+00, 8.940785067585136e+01, 1.682478713068655e-01, 2.906592026139103e+05, 5.794992099097151e+00, 1.629225957929587e+04
6499, 1.770219906140000e-01, 2.533959565910222e-03, 1.335178385773527e+00, 8.883656496289657e+01, 1.601582599505713e-01, 2.906220355980584e+05, 6.687051263897256e+00, 1.647707736472055e+04
6500, 1.834216915030000e-01, 2.533959565910222e-03, 1.335052735753134e+00, 8.825816826068996e+01, 1.522846428813477e-01, 2.905846490449173e+05, 7.547525064719440e+00, 1.655413849436850e+04
6501, 1.899445947530000e-01, 2.533959565910222e-03, 1.334928550395816e+00, 8.767852112202094e+01, 1.445315641503776e-01, 2.905474384874010e+05, 8.391123842705030e+00, 1.658629227479785e+04
6502, 1.965957359540000e-01, 2.533959565910222e-03, 1.334807305164903e+00, 8.710115721145611e+01, 1.370666694037476e-01, 2.905106367307802e+05, 9.210411165867280e+00, 1.657285364533124e+04
6503, 2.033804069020000e-01, 2.533959565910222e-03, 1.334688130666526e+00, 8.652468577868441e+01, 1.300209191921348e-01, 2.904741381912578e+05, 1.000785706300372e+01, 1.653014158561843e+04
6504, 2.103041726230000e-01, 2.533959565910222e-03, 1.334570009636101e+00, 8.594998339506189e+01, 1.233444528232751e-01, 2.904379240207080e+05, 1.077885902478410e+01, 1.647717882945079e+04
6505, 2.173728897500000e-01, 2.533959565910222e-03, 1.334454385539423e+00, 8.538326210485604e+01, 1.169799112697297e-01, 2.904023571191603e+05, 1.151057396238290e+01, 1.638690846547823e+04
6506, 2.245927263960000e-01, 2.533959565910222e-03, 1.334342579291442e+00, 8.482969821288380e+01, 1.109034972162562e-01, 2.903677826931563e+05, 1.219922916546678e+01, 1.626573416355821e+04
6507, 2.319701836540000e-01, 2.533959565910222e-03, 1.334235314379915e+00, 8.429155808067222e+01, 1.051190008698770e-01, 2.903343449942868e+05, 1.284666685539715e+01, 1.611946571889575e+04
6508, 2.395121189030000e-01, 2.533959565910222e-03, 1.334132086246643e+00, 8.376867568165228e+01, 9.969796536837565e-02, 2.903020346811663e+05, 1.345761383348616e+01, 1.595721675410297e+04
6509, 2.472257710730000e-01, 2.533959565910222e-03, 1.334032538210384e+00, 8.326064361780169e+01, 9.467329874588114e-02, 2.902708010545465e+05, 1.401923192337538e+01, 1.577986599816667e+04
6510, 2.551187880890000e-01, 2.533959565910222e-03, 1.333936625235243e+00, 8.276769234635378e+01, 8.998486981819816e-02, 2.902406413041078e+05, 1.453402642807449e+01, 1.558852130141530e+04
6511, 2.631992566980000e-01, 2.533959565910222e-03, 1.333844554630988e+00, 8.229047005461544e+01, 8.555974306930993e-02, 2.902115818129255e+05, 1.500731761093814e+01, 1.538634795352040e+04
6512, 2.714757349350000e-01, 2.533959565910222e-03, 1.333756401694937e+00, 8.182940754014892e+01, 8.137443321415236e-02, 2.901836279788286e+05, 1.544378101965114e+01, 1.517620845688192e+04
6513, 2.799572875080000e-01, 2.533959565910222e-03, 1.333671853682544e+00, 8.138392870814035e+01, 7.744971955506941e-02, 2.901567212970653e+05, 1.584492191879035e+01, 1.496078603590579e+04
6514, 2.886535243940000e-01, 2.533959565910222e-03, 1.333590506770399e+00, 8.095278699414013e+01, 7.378460682006045e-02, 2.901307803271664e+05, 1.621052369592528e+01, 1.474149040399136e+04
6515, 2.975746430190000e-01, 2.533959565910222e-03, 1.333512084133405e+00, 8.053496372993537e+01, 7.034533626066207e-02, 2.901057412800041e+05, 1.654369454887592e+01, 1.452021273463681e+04
6516, 3.067314743950000e-01, 2.533959565910222e-03, 1.333436542921826e+00, 8.012997302133871e+01, 6.708847400145303e-02, 2.900815702960198e+05, 1.684822903837634e+01, 1.429897068387692e+04
6517, 3.161355336610000e-01, 2.533959565910222e-03, 1.333363853188517e+00, 7.973752057749704e+01, 6.400772810270612e-02, 2.900582301230459e+05, 1.712768127458876e+01, 1.407952958412024e+04
6518, 3.257990755320000e-01, 2.533959565910222e-03, 1.333293778684357e+00, 7.935691093210279e+01, 6.111253530559423e-02, 2.900356635187498e+05, 1.738296764173666e+01, 1.386288424929532e+04
6519, 3.357351552200000e-01, 2.533959565910222e-03, 1.333226050617049e+00, 7.898718266776831e+01, 5.838933877776233e-02, 2.900138175795843e+05, 1.761542681583977e+01, 1.364966571251086e+04
6520, 3.459576954530000e-01, 2.533959565910222e-03, 1.333160453628649e+00, 7.862750203731215e+01, 5.581306355285770e-02, 2.899926431130781e+05, 1.782713597995787e+01, 1.344050560964884e+04
6521, 3.564815603450000e-01, 2.533959565910222e-03, 1.333096917208424e+00, 7.827730373984211e+01, 5.336573058458407e-02, 2.899720991945177e+05, 1.802026965684966e+01, 1.323601723445119e+04
6522, 3.673226369200000e-01, 2.533959565910222e-03, 1.333035343865335e+00, 7.793606872029717e+01, 5.104679387357038e-02, 2.899521386211200e+05, 1.819702619698471e+01, 1.303692153655024e+04
6523, 3.784979252510000e-01, 2.533959565910222e-03, 1.332975570479026e+00, 7.760313530624923e+01, 4.885589132605071e-02, 2.899327187652506e+05, 1.835860428360469e+01, 1.284360739150034e+04
6524, 3.900256382880000e-01, 2.533959565910222e-03, 1.332917420766829e+00, 7.727788898749237e+01, 4.678148727148861e-02, 2.899138077438687e+05, 1.850598706559359e+01, 1.265613529001581e+04
6525, 4.019253126140000e-01, 2.533959565900222e-03, 1.332860826075834e+00, 7.695992997648779e+01, 4.480316989170633e-02, 2.898953851103215e+05, 1.863982875313859e+01, 1.247430946713683e+04
6526, 4.142179315450000e-01, 2.533959565900222e-03, 1.332805690230385e+00, 7.664874054674608e+01, 4.291121807983544e-02, 2.898774095526859e+05, 1.876169814584909e+01, 1.229826650807334e+04
6527, 4.269260622260000e-01, 2.533959565900222e-03, 1.332751858827930e+00, 7.634362145838628e+01, 4.111081511147720e-02, 2.898598280369236e+05, 1.887301685887244e+01, 1.212820627760131e+04
6528, 4.400740085990000e-01, 2.533959565900222e-03, 1.332699227282072e+00, 7.604396978498661e+01, 3.940247458086308e-02, 2.898426112514925e+05, 1.897459892276467e+01, 1.196410433793173e+04
6529, 4.536879824320000e-01, 2.533959565900222e-03, 1.332647711787231e+00, 7.574953250599627e+01, 3.777787785123562e-02, 2.898257468742736e+05, 1.906671282563721e+01, 1.180571947044772e+04
6530, 4.677962949600000e-01, 2.533959565900222e-03, 1.332597304978273e+00, 7.546011671564783e+01, 3.621331480460948e-02, 2.898092245781744e+05, 1.914948965479581e+01, 1.165274552776944e+04
6531, 4.824295720830000e-01, 2.533959565900222e-03, 1.332547820598746e+00, 7.517494093983058e+01, 3.470180846330760e-02, 2.897929895747815e+05, 1.922440861598753e+01, 1.150520504950894e+04
6532, 4.976209965680000e-01, 2.533959565900222e-03, 1.332499164337263e+00, 7.489337610481905e+01, 3.325905158622471e-02, 2.897770002401480e+05, 1.929219954269543e+01, 1.136289115964711e+04
6533, 5.134065813120000e-01, 2.533959565900222e-03, 1.332451258822044e+00, 7.461492784379104e+01, 3.189630147418813e-02, 2.897612368966177e+05, 1.935340714825084e+01, 1.122567849762700e+04
6534, 5.298254783930000e-01, 2.533959565900222e-03, 1.332404035363622e+00, 7.433925289082855e+01, 3.058819493646902e-02, 2.897456834582455e+05, 1.940689632151208e+01, 1.109361224617860e+04
6535, 5.469203295140000e-01, 2.533959565900222e-03, 1.332357407154600e+00, 7.406609211909934e+01, 2.930903799374265e-02, 2.897303175576144e+05, 1.945429630550736e+01, 1.096634247123456e+04
6536, 5.647376644470000e-01, 2.533959565900222e-03, 1.332311324335280e+00, 7.379512613379796e+01, 2.807799537088360e-02, 2.897151114858990e+05, 1.949613228232733e+01, 1.084345624008700e+04
6537, 5.833283553420000e-01, 2.533959565900222e-03, 1.332265749044263e+00, 7.352582399294410e+01, 2.690734823000847e-02, 2.897000454275821e+05, 1.953274290791274e+01, 1.072471080402010e+04
6538, 6.027481362320000e-01, 2.533959565900222e-03, 1.332220503583794e+00, 7.325736627045221e+01, 2.578423606551604e-02, 2.896850788294685e+05, 1.956363509527444e+01, 1.061033538218357e+04
6539, 6.230581989500000e-01, 2.533959565900222e-03, 1.332175568865124e+00, 7.298982015654434e+01, 2.468902687253374e-02, 2.896702102617106e+05, 1.958918981355712e+01, 1.049992153295015e+04
6540, 6.443258788700000e-01, 2.533959565900222e-03, 1.332130963995074e+00, 7.272319240382322e+01, 2.362889583788144e-02, 2.896554317445733e+05, 1.960991807445988e+01, 1.039305561295260e+04
6541, 6.666254466970000e-01, 2.533959565890222e-03, 1.332086658040095e+00, 7.245708461255342e+01, 2.261318999139278e-02, 2.896407264033721e+05, 1.962606508581088e+01, 1.028945074704456e+04
6542, 6.900390259370000e-01, 2.533959565890222e-03, 1.332042541048456e+00, 7.219087718487702e+01, 2.163508085768530e-02, 2.896260687107090e+05, 1.963692660007102e+01, 1.018902035917474e+04
6543, 7.146576599530000e-01, 2.533959565890222e-03, 1.331998526703972e+00, 7.192441697983921e+01, 2.068316626430021e-02, 2.896114475097329e+05, 1.964281140541565e+01, 1.009159739489292e+04
6544, 7.405825578610000e-01, 2.533959565890222e-03, 1.331954646683680e+00, 7.165763249385586e+01, 1.976104660928529e-02, 2.895968509431265e+05, 1.964429056613651e+01, 9.996973368874240e+03
6545, 7.679265552350000e-01, 2.533959565890222e-03, 1.331910874712068e+00, 7.139014535476858e+01, 1.887448761518811e-02, 2.895822641198501e+05, 1.964154520730763e+01, 9.904908483362315e+03
6546, 7.968158341210000e-01, 2.533959565890222e-03, 1.331867129327558e+00, 7.112140101101473e+01, 1.801730629479854e-02, 2.895676665587793e+05, 1.963359362126776e+01, 9.815233914613327e+03
6547, 8.273919576770000e-01, 2.533959565890222e-03, 1.331823275214228e+00, 7.085119319755943e+01, 1.718223858815655e-02, 2.895530413925457e+05, 1.962091455402531e+01, 9.727835217501221e+03
6548, 8.598142887360000e-01, 2.533959565890222e-03, 1.331779398737603e+00, 7.057932933854977e+01, 1.637119997390250e-02, 2.895383726174050e+05, 1.960400236981605e+01, 9.642578115319453e+03
6549, 8.942628795040000e-01, 2.533959565890222e-03, 1.331735392977438e+00, 7.030541141771400e+01, 1.558307317359978e-02, 2.895236518611405e+05, 1.958253118190135e+01, 9.559266071146998e+03
6550, 9.309419431120000e-01, 2.533959565880222e-03, 1.331691280943217e+00, 7.002905022383671e+01, 1.481842089655103e-02, 2.895088651031092e+05, 1.955605612547420e+01, 9.477757129874746e+03
6551, 9.700840484090000e-01, 2.533959565880222e-03, 1.331646802212024e+00, 6.974983020332020e+01, 1.409050372117189e-02, 2.894939888497207e+05, 1.952512153408608e+01, 9.398006938515375e+03
6552, 1.011955220140000e+00, 2.533959565880222e-03, 1.331602092872471e+00, 6.946690502516373e+01, 1.341604494116633e-02, 2.894789782904044e+05, 1.948785264751274e+01, 9.320775942623726e+03
6553, 1.054913688830000e+00, 2.533959565880222e-03, 1.331558712462296e+00, 6.919147047545121e+01, 1.279562557216364e-02, 2.894644212244006e+05, 1.944503927939436e+01, 9.248079251125435e+03
6554, 1.097872157520000e+00, 2.533959565880222e-03, 1.331517755166390e+00, 6.892967410080472e+01, 1.222389105296397e-02, 2.894506330637916e+05, 1.939977258886576e+01, 9.180656047062228e+03
6555, 1.140830626210000e+00, 2.533959565880222e-03, 1.331478775439328e+00, 6.868032433536987e+01, 1.169741865660176e-02, 2.894375461612093e+05, 1.935358408596007e+01, 9.118096321639941e+03
6556, 1.183789094900000e+00, 2.533959565880222e-03, 1.331441831022327e+00, 6.844231396109876e+01, 1.121009267392423e-02, 2.894251078209925e+05, 1.930663897686559e+01, 9.059890253254129e+03
6557, 1.226747563590000e+00, 2.533959565870222e-03, 1.331406605455512e+00, 6.821474568245256e+01, 1.075489711994142e-02, 2.894132652123367e+05, 1.925940535157601e+01, 9.005596424660715e+03
6558, 1.269706032280000e+00, 2.533959565870222e-03, 1.331373119376413e+00, 6.799688544366299e+01, 1.033021843351587e-02, 2.894019670860653e+05, 1.921243961955200e+01, 8.954842917152298e+03
6559, 1.312664500970000e+00, 2.533959565870222e-03, 1.331340954230086e+00, 6.778798396601474e+01, 9.935261096944885e-03, 2.893911709715460e+05, 1.916594472548523e+01, 8.907265822559626e+03
6560, 1.355622969660000e+00, 2.533959565870222e-03, 1.331310303095779e+00, 6.758736344254088e+01, 9.566928674940540e-03, 2.893808443765857e+05, 1.911967179311840e+01, 8.862511525682638e+03
6561, 1.398581438350000e+00, 2.533959565870222e-03, 1.331280939625987e+00, 6.739445996862823e+01, 9.220296807355302e-03, 2.893709558151901e+05, 1.907365011514571e+01, 8.820299112413759e+03
6562, 1.441539907040000e+00, 2.533959565870222e-03, 1.331252901372451e+00, 6.720881725494614e+01, 8.894548827569475e-03, 2.893614703890279e+05, 1.902812378740382e+01, 8.780416523982796e+03
6563, 1.484498375720000e+00, 2.533959565860222e-03, 1.331225814630625e+00, 6.702994725139999e+01, 8.590250623959130e-03, 2.893523581115265e+05, 1.898325977641743e+01, 8.742672788660600e+03
6564, 1.527456844410000e+00, 2.533959565860222e-03, 1.331199892508033e+00, 6.685737627423133e+01, 8.307065824559600e-03, 2.893435983581422e+05, 1.893894235066736e+01, 8.706868402162934e+03
6565, 1.570415313100000e+00, 2.533959565860222e-03, 1.331174937726989e+00, 6.669065994208306e+01, 8.041483812137682e-03, 2.893351698028173e+05, 1.889502288188840e+01, 8.672821629244712e+03
6566, 1.613373781790000e+00, 2.533959565860222e-03, 1.331150946021229e+00, 6.652944752223105e+01, 7.790193214502506e-03, 2.893270501255631e+05, 1.885153249098636e+01, 8.640385857495687e+03
6567, 1.656332250480000e+00, 2.533959565860222e-03, 1.331127603718773e+00, 6.637342398275825e+01, 7.550769593737344e-03, 2.893192133691211e+05, 1.880859343528134e+01, 8.609440986978216e+03
6568, 1.699290719170000e+00, 2.533959565860222e-03, 1.331105229844423e+00, 6.622236541269778e+01, 7.317028965341399e-03, 2.893116464333314e+05, 1.876622851824487e+01, 8.579853419332845e+03
6569, 1.742249187860000e+00, 2.533959565850222e-03, 1.331083650760274e+00, 6.607616106186475e+01, 7.080210948432135e-03, 2.893043485586988e+05, 1.872429237913721e+01, 8.551480889129096e+03
6570, 1.785207656550000e+00, 2.533959565850222e-03, 1.331062914124064e+00, 6.593483224403579e+01, 6.845842795373954e-03, 2.892973304598132e+05, 1.868268718186426e+01, 8.524246724840483e+03
6571, 1.828166125240000e+00, 2.533959565850222e-03, 1.331042792527481e+00, 6.579810230686927e+01, 6.663498195818678e-03, 2.892906040733306e+05, 1.864176659722792e+01, 8.498262755527636e+03
6572, 1.871124593930000e+00, 2.533959565850222e-03, 1.331023602338038e+00, 6.566439784170903e+01, 6.646428176657749e-03, 2.892841052740608e+05, 1.860235008357019e+01, 8.473833912496375e+03
6573, 1.914083062620000e+00, 2.533959565850222e-03, 1.331005137941131e+00, 6.552983167415805e+01, 6.906412408697234e-03, 2.892776648126562e+05, 1.856490665936885e+01, 8.451118425880288e+03
6574, 1.957041531310000e+00, 2.533959565850222e-03, 1.330985678112499e+00, 6.538906417931345e+01, 6.952358164419419e-03, 2.892705513699859e+05, 1.852850462332974e+01, 8.428976757015656e+03
6575, 2.000000000000000e+00, 2.533959565840222e-03, 1.330995785674749e+00, 6.525671745979550e+01, 3.540611777692723e-03, 2.892723779532128e+05, 1.849797223075356e+01, 8.412726676291224e+03
6576, -3.333300000000000e-01, 2.862755458880222e-03, 1.336143829533611e+00, 9.259121605109048e+01, 3.050229900880897e-06, 2.908814243446575e+05, 4.031060511202142e-01, 3.024308717707729e+04
6577, -2.932629762990000e-01, 2.862755458880222e-03, 1.336142404478546e+00, 9.258964765906275e+01, 1.772253587587832e-04, 2.908809335138838e+05, 2.195029285033769e-01, 1.709101480136488e+04
6578, -2.579638554210000e-01, 2.862755458880222e-03, 1.336143747477325e+00, 9.258626582742126e+01, 3.441748441125865e-04, 2.908811503476212e+05, 1.459806196501507e-01, 1.167936175881168e+04
6579, -2.268587402450000e-01, 2.862755458880222e-03, 1.336146378918346e+00, 9.258141674882096e+01, 5.203114055634356e-04, 2.908816259405115e+05, 1.090645274603149e-01, 8.906022229775244e+03
6580, -1.994419202700000e-01, 2.862755458880222e-03, 1.336149889320785e+00, 9.257535245916836e+01, 7.142194971691501e-04, 2.908822669833967e+05, 8.769005700816042e-02, 7.274676980400109e+03
6581, -1.752676497180000e-01, 2.862755458880222e-03, 1.336154065951854e+00, 9.256825649546215e+01, 9.254956117856816e-04, 2.908830299406493e+05, 7.407022593670892e-02, 6.222103343768024e+03
6582, -1.539429005510000e-01, 2.862755458880222e-03, 1.336158821535440e+00, 9.256024900318049e+01, 1.174411751009200e-03, 2.908839002866665e+05, 6.478328299677115e-02, 5.497113715639200e+03
6583, -1.351209725690000e-01, 2.862755458870222e-03, 1.336164089420682e+00, 9.255140371180306e+01, 1.465491080917559e-03, 2.908848645822971e+05, 5.812666349644052e-02, 4.973154411314843e+03
6584, -1.184958567280000e-01, 2.862755458870222e-03, 1.336169846345835e+00, 9.254175177195654e+01, 1.808189185947959e-03, 2.908859186509218e+05, 5.317040899013734e-02, 4.580355650487254e+03
6585, -1.037972600030000e-01, 2.862755458870222e-03, 1.336176085757874e+00, 9.253130096853758e+01, 2.211765707676263e-03, 2.908870613781231e+05, 4.936842756487374e-02, 4.277303010310945e+03
6586, -9.078621093630000e-02, 2.862755458870222e-03, 1.336182830061051e+00, 9.252005066886584e+01, 2.699526362523139e-03, 2.908882995879108e+05, 4.638097407868105e-02, 4.038017277671333e+03
6587, -7.925117441300000e-02, 2.862755458870222e-03, 1.336190109561972e+00, 9.250796877204864e+01, 3.286454735699369e-03, 2.908896402241512e+05, 4.398646206363721e-02, 3.845428947408493e+03
6588, -6.900461249730000e-02, 2.862755458870222e-03, 1.336197988408357e+00, 9.249491224336964e+01, 3.993932123933910e-03, 2.908910926403734e+05, 4.203455656754117e-02, 3.687879801182936e+03
6589, -5.987993541990000e-02, 2.862755458870222e-03, 1.336206556234733e+00, 9.248054622217415e+01, 4.859453014011402e-03, 2.908926605257393e+05, 4.041976440833600e-02, 3.557138990960535e+03
6590, -5.172879314310000e-02, 2.862755458870222e-03, 1.336215942710623e+00, 9.246443359487213e+01, 5.985052295208520e-03, 2.908943524790700e+05, 3.906586487629544e-02, 3.447226059451287e+03
6591, -4.441866346870000e-02, 2.862755458870222e-03, 1.336226317251653e+00, 9.244649868223958e+01, 7.567370870555843e-03, 2.908962140200313e+05, 3.791641296956670e-02, 3.353689669028488e+03
6592, -3.783069747710000e-02, 2.862755458870222e-03, 1.336237944354052e+00, 9.242763398590668e+01, 9.824238868494215e-03, 2.908983860691747e+05, 3.692880788456065e-02, 3.273156166266879e+03
6593, -3.185778726780000e-02, 2.862755458870222e-03, 1.336251312092630e+00, 9.240918302147900e+01, 1.260704710269815e-02, 2.909011075259799e+05, 3.607039032442164e-02, 3.203030765000235e+03
6594, -2.640282458740000e-02, 2.862755458870222e-03, 1.336267421290456e+00, 9.238934564814328e+01, 1.484869029629457e-02, 2.909045530890624e+05, 3.531541728108633e-02, 3.141258712633735e+03
6595, -2.137712203200000e-02, 2.862755458870222e-03, 1.336288061093292e+00, 9.235683164902147e+01, 1.507303906600545e-02, 2.909084774078112e+05, 3.464212750222789e-02, 3.086082293783972e+03
6596, -1.669897115810000e-02, 2.862755458870222e-03, 1.336315386715820e+00, 9.228966523405511e+01, 1.587921745580778e-02, 2.909120075692801e+05, 3.403033065703406e-02, 3.035831535715306e+03
6597, -1.229231405650000e-02, 2.862755458870222e-03, 1.336350866759810e+00, 9.217675045567113e+01, 3.694017977055897e-02, 2.909148314236930e+05, 3.346223101558422e-02, 2.988998354155935e+03
6598, -8.085506794949999e-03, 2.862755458870222e-03, 1.336400497679368e+00, 9.207435612203676e+01, 1.404371048743896e-01, 2.909226226710684e+05, 3.293109671221200e-02, 2.945052933387450e+03
6599, -4.010154622500000e-03, 2.862755458870222e-03, 1.336470867491732e+00, 9.213482328240821e+01, 4.119448201635619e-01, 2.909479094852098e+05, 3.244991144911804e-02, 2.905283066514184e+03
6600, -4.477787120700000e-33, 2.862755458870222e-03, 1.336347608699952e+00, 9.234011267071520e+01, 5.479236412265157e-01, 2.909252816076844e+05, 3.198651398899843e-02, 2.867046072396799e+03
6601, 4.011887597850000e-03, 2.862755458870222e-03, 1.336177039671244e+00, 9.246824138991821e+01, 4.416641161258512e-01, 2.908831017597353e+05, 3.151446329508823e-02, 2.828021033587784e+03
6602, 8.056205200680001e-03, 2.862755458870222e-03, 1.336188939531483e+00, 9.249990208003240e+01, 3.880792193634706e-01, 2.908888366775123e+05, 3.105576269802966e-02, 2.790125208283633e+03
6603, 1.213422760060000e-02, 2.862755458870222e-03, 1.336177510011956e+00, 9.252114794454337e+01, 3.559826398709425e-01, 2.908868816567800e+05, 3.060654731793835e-02, 2.752984070690811e+03
6604, 1.624726554020000e-02, 2.862755458870222e-03, 1.336172723977721e+00, 9.253488709588407e+01, 3.371503161912656e-01, 2.908863974439510e+05, 3.016650537276729e-02, 2.716571070863890e+03
6605, 2.039666755470000e-02, 2.862755458870222e-03, 1.336165908975670e+00, 9.254687174433695e+01, 3.235616554397643e-01, 2.908851866324733e+05, 2.973477418283429e-02, 2.680811847515993e+03
6606, 2.458382190520000e-02, 2.862755458870222e-03, 1.336159940706986e+00, 9.255715866922597e+01, 3.126623604644577e-01, 2.908841122835091e+05, 2.931097051582895e-02, 2.645675869979926e+03
6607, 2.881015861120000e-02, 2.862755458870222e-03, 1.336154595815941e+00, 9.256612926813864e+01, 3.034713355225923e-01, 2.908831337057304e+05, 2.889476437369319e-02, 2.611137303726520e+03
6608, 3.307715158840000e-02, 2.862755458870222e-03, 1.336149916164195e+00, 9.257399744706038e+01, 2.955848212267541e-01, 2.908822780880232e+05, 2.848587222219813e-02, 2.577174287677858e+03
