"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        3379,      -8.220992133,      -7.695200064,      -8.422765527,      -8.890210762,      -7.195921028
          0,           0,        3380,      -8.221306872,      -7.695513508,      -8.423160955,      -8.890576919,      -7.196047894
          0,           0,        3381,      -8.221621892,      -7.695827454,      -8.423556759,      -8.890944125,      -7.196178253
          0,           0,        3382,      -8.221937174,       -7.69614181,       -8.42395268,      -8.891312105,      -7.196311619
          0,           0,        3383,      -8.222252672,      -7.696456547,      -8.424348917,      -8.891680682,      -7.196447295
          0,           0,        3384,       -8.22256835,      -7.696771644,      -8.424745414,      -8.892048513,      -7.196581753
          0,           0,        3385,      -8.222884215,      -7.697087167,      -8.425142677,      -8.892417509,      -7.196719749
          0,           0,        3386,      -8.223200302,      -7.697403128,      -8.425540169,       -8.89278777,      -7.196861422
          0,           0,        3387,      -8.223516641,      -7.697719519,      -8.425937648,       -8.89315921,      -7.197006477
          0,           0,        3388,      -8.223833245,      -7.698036353,      -8.426335542,       -8.89353131,      -7.197154095
          0,           0,        3389,      -8.224150115,      -7.698353671,      -8.426733646,      -8.893904739,       -7.19730539
          0,           0,        3390,      -8.224467249,      -7.698671406,      -8.427132183,      -8.894279528,      -7.197460267
          0,           0,        3391,       -8.22478465,      -7.698989592,      -8.427531058,      -8.894655704,      -7.197618639
          0,           0,        3392,      -8.225102328,      -7.699308243,      -8.427930064,      -8.895032324,      -7.197777341
          0,           0,        3393,      -8.225420309,      -7.699627397,       -8.42833005,      -8.895409611,      -7.197937173
          0,           0,        3394,      -8.225738609,      -7.699947085,      -8.428729737,      -8.895786628,      -7.198094623
          0,           0,        3395,      -8.226057224,      -7.700267274,      -8.429128624,      -8.896162862,      -7.198243381
          0,           0,        3396,       -8.22637614,       -7.70058789,      -8.429528208,       -8.89654041,      -7.198395468
          0,           0,        3397,      -8.226695345,      -7.700909021,      -8.429928077,      -8.896917974,        -7.1985478
          0,           0,        3398,      -8.227014858,       -7.70123058,      -8.430328379,      -8.897296891,      -7.198703728
          0,           0,        3399,      -8.227334719,      -7.701552608,       -8.43072889,      -8.897677245,      -7.198863386
          0,           0,        3400,      -8.227654967,      -7.701875102,      -8.431129662,      -8.898059061,      -7.199026764
          0,           0,        3401,      -8.227975617,      -7.702198082,      -8.431530875,      -8.898441816,      -7.199192775
          0,           0,        3402,      -8.228296666,      -7.702521561,      -8.431932614,       -8.89882564,      -7.199361609
          0,           0,        3403,      -8.228618113,      -7.702845535,      -8.432334728,      -8.899210889,      -7.199533962
          0,           0,        3404,      -8.228939953,      -7.703170038,      -8.432737163,       -8.89959608,      -7.199703941
          0,           0,        3405,        -8.2292622,      -7.703495067,       -8.43313983,      -8.899981604,      -7.199873015
          0,           0,        3406,      -8.229584884,      -7.703820643,      -8.433542792,      -8.900368607,      -7.200045796
          0,           0,        3407,      -8.229908019,      -7.704146768,      -8.433946094,      -8.900757126,      -7.200222166
          0,           0,        3408,      -8.230231613,      -7.704473465,      -8.434349537,      -8.901145882,       -7.20039709
          0,           0,        3409,      -8.230555736,      -7.704800743,      -8.434753651,      -8.901532587,      -7.200561729
          0,           0,        3410,      -8.230880345,      -7.705128563,      -8.435158436,      -8.901920723,      -7.200729833
          0,           0,        3411,      -8.231205375,      -7.705456986,      -8.435563006,      -8.902309501,      -7.200898233
          0,           0,        3412,       -8.23153081,       -7.70578597,       -8.43596744,      -8.902698594,      -7.201065603
          0,           0,        3413,      -8.231856668,      -7.706115446,       -8.43637254,      -8.903088659,      -7.201234902
          0,           0,        3414,      -8.232182975,      -7.706445424,       -8.43677801,      -8.903478694,      -7.201402729
          0,           0,        3415,      -8.232509754,      -7.706775867,       -8.43718411,      -8.903869853,      -7.201573312
          0,           0,        3416,      -8.232837026,      -7.707106834,      -8.437591268,      -8.904260246,      -7.201737095
          0,           0,        3417,      -8.233164793,      -7.707438286,       -8.43799847,      -8.904651703,      -7.201902764
          0,           0,        3418,      -8.233493034,      -7.707770219,      -8.438406076,      -8.905042894,      -7.202065436
          0,           0,        3419,      -8.233821737,      -7.708102608,      -8.438814006,      -8.905432899,      -7.202219264
          0,           0,        3420,      -8.234150931,       -7.70843554,      -8.439221965,       -8.90582425,      -7.202377506
          0,           0,        3421,      -8.234480674,      -7.708769039,       -8.43962798,      -8.906215969,      -7.202537042
          0,           0,        3422,      -8.234810963,      -7.709102989,      -8.440035493,      -8.906608168,      -7.202698257
          0,           0,        3423,       -8.23514172,      -7.709437406,      -8.440444014,      -8.907001713,      -7.202863058
          0,           0,        3424,      -8.235472888,      -7.709772263,      -8.440853346,       -8.90739667,      -7.203031481
          0,           0,        3425,      -8.235804506,      -7.710107593,      -8.441263433,      -8.907793062,      -7.203204274
          0,           0,        3426,      -8.236136661,      -7.710443501,      -8.441673639,      -8.908190859,      -7.203380656
          0,           0,        3427,      -8.236469393,      -7.710779996,       -8.44208372,       -8.90858888,      -7.203557669
          0,           0,        3428,      -8.236802677,      -7.711117117,      -8.442494796,      -8.908988362,      -7.203738306
          0,           0,        3429,      -8.237136486,      -7.711454808,      -8.442906175,      -8.909389333,      -7.203922407
          0,           0,        3430,       -8.23747084,      -7.711793175,      -8.443317477,      -8.909791326,      -7.204108385
          0,           0,        3431,      -8.237805785,      -7.712132151,      -8.443728717,      -8.910193138,      -7.204292208
          0,           0,        3432,      -8.238141308,      -7.712471696,      -8.444140791,      -8.910596233,      -7.204478994
          0,           0,        3433,      -8.238477402,      -7.712811788,      -8.444552941,      -8.910999473,      -7.204664206
          0,           0,        3434,      -8.238814075,      -7.713152424,      -8.444965565,      -8.911404182,      -7.204852583
          0,           0,        3435,       -8.23915134,      -7.713493589,      -8.445378886,        -8.9118104,      -7.205044277
          0,           0,        3436,      -8.239489216,      -7.713835286,        -8.4457933,      -8.912218147,      -7.205239435
          0,           0,        3437,      -8.239827729,      -7.714177576,      -8.446208046,      -8.912627437,       -7.20543793
          0,           0,        3438,      -8.240166887,      -7.714520468,      -8.446623263,      -8.913038282,      -7.205639639
          0,           0,        3439,       -8.24050668,      -7.714864071,      -8.447039281,      -8.913450697,      -7.205844997
          0,           0,        3440,      -8.240847076,      -7.715208283,      -8.447455774,      -8.913863498,      -7.206050077
          0,           0,        3441,      -8.241188037,      -7.715553065,      -8.447873217,      -8.914277482,      -7.206257233
          0,           0,        3442,      -8.241529553,      -7.715898399,      -8.448291349,      -8.914692636,      -7.206467199
          0,           0,        3443,      -8.241871655,      -7.716244293,      -8.448710198,      -8.915109197,      -7.206680329
          0,           0,        3444,      -8.242214394,      -7.716590576,      -8.449129268,      -8.915527364,       -7.20689725
          0,           0,        3445,      -8.242557802,       -7.71693757,      -8.449549113,      -8.915947146,      -7.207117484
          0,           0,        3446,      -8.242901884,      -7.717285264,      -8.449969767,      -8.916367004,      -7.207335678
          0,           0,        3447,      -8.243246616,       -7.71763362,      -8.450391473,      -8.916785697,      -7.207548659
          0,           0,        3448,      -8.243591955,      -7.717982593,      -8.450813408,      -8.917205821,      -7.207764504
          0,           0,        3449,      -8.243937861,      -7.718332152,      -8.451235907,      -8.917627468,      -7.207983427
          0,           0,        3450,       -8.24428431,      -7.718682289,      -8.451659086,      -8.918050681,      -7.208205504
          0,           0,        3451,      -8.244631319,      -7.719033018,      -8.452083023,      -8.918473504,      -7.208422779
          0,           0,        3452,      -8.244978922,      -7.719384348,      -8.452507542,      -8.918894068,      -7.208628051
          0,           0,        3453,      -8.245327163,      -7.719736272,      -8.452933021,      -8.919315832,      -7.208836369
          0,           0,        3454,      -8.245676048,      -7.720088809,      -8.453358856,       -8.91973846,      -7.209045991
          0,           0,        3455,      -8.246025531,      -7.720441945,      -8.453785177,      -8.920156763,      -7.209237428
          0,           0,        3456,      -8.246375556,      -7.720795609,      -8.454212437,      -8.920576118,      -7.209431035
          0,           0,        3457,      -8.246726103,      -7.721149807,      -8.454640064,      -8.920996867,      -7.209627934
          0,           0,        3458,      -8.247077187,      -7.721504573,      -8.455068207,      -8.921419016,      -7.209828136
          0,           0,        3459,      -8.247428797,      -7.721859847,       -8.45549677,      -8.921842593,      -7.210031617
          0,           0,        3460,      -8.247780899,       -7.72221563,      -8.455926048,      -8.922267609,      -7.210238365
          0,           0,        3461,      -8.248133496,      -7.722571942,      -8.456356006,      -8.922693537,      -7.210447437
          0,           0,        3462,      -8.248486644,        -7.7229288,      -8.456786488,      -8.923120541,      -7.210658973
          0,           0,        3463,      -8.248840403,      -7.723286244,      -8.457217608,      -8.923546738,       -7.21086116
          0,           0,        3464,      -8.249194789,      -7.723644304,      -8.457649005,      -8.923974021,      -7.211065578
          0,           0,        3465,      -8.249549763,      -7.724002852,      -8.458080994,       -8.92440012,      -7.211262259
          0,           0,        3466,       -8.24990527,      -7.724361886,      -8.458513768,      -8.924827497,      -7.211461863
          0,           0,        3467,      -8.250261275,      -7.724721384,       -8.45894714,      -8.925256205,       -7.21166462
          0,           0,        3468,       -8.25061778,      -7.725081375,      -8.459381104,      -8.925685431,      -7.211868683
          0,           0,        3469,      -8.250974804,      -7.725441873,      -8.459815909,      -8.926114592,      -7.212070627
          0,           0,        3470,      -8.251332369,      -7.725802925,      -8.460250574,      -8.926543062,        -7.2122672
          0,           0,        3471,       -8.25169057,       -7.72616451,      -8.460685766,      -8.926972828,      -7.212467042
          0,           0,        3472,      -8.252049361,      -7.726526626,      -8.461121559,      -8.927400718,      -7.212658777
          0,           0,        3473,      -8.252408689,      -7.726889226,      -8.461557908,      -8.927828589,      -7.212850004
          0,           0,        3474,       -8.25276855,      -7.727252288,      -8.461994657,      -8.928257435,      -7.213043801
          0,           0,        3475,      -8.253128948,      -7.727615879,      -8.462432243,      -8.928687451,      -7.213240746
          0,           0,        3476,      -8.253489871,      -7.727979991,      -8.462869808,      -8.929116968,      -7.213434853
          0,           0,        3477,      -8.253851287,      -7.728344582,      -8.463308049,      -8.929546346,      -7.213620124
          0,           0,        3478,      -8.254213163,      -7.728709487,      -8.463746911,      -8.929976738,      -7.213805848
          0,           0,        3479,      -8.254575507,      -7.729074856,      -8.464185842,      -8.930408328,      -7.213995103
          0,           0,        3480,      -8.254938374,      -7.729440809,      -8.464625393,      -8.930841113,      -7.214187791
          0,           0,        3481,      -8.255301773,      -7.729807318,      -8.465065081,      -8.931274204,      -7.214375639
          0,           0,        3482,      -8.255665676,      -7.730174312,      -8.465505597,       -8.93170793,      -7.214562053
          0,           0,        3483,      -8.256030053,      -7.730541793,      -8.465946687,      -8.932142772,      -7.214751787
          0,           0,        3484,      -8.256394913,      -7.730909779,        -8.4663883,      -8.932577256,      -7.214939296
          0,           0,        3485,      -8.256760297,      -7.731278267,       -8.46683053,      -8.933010703,      -7.215122753
          0,           0,        3486,      -8.257126237,      -7.731647264,      -8.467273337,      -8.933445194,      -7.215309654
          0,           0,        3487,      -8.257492738,       -7.73201679,      -8.467716482,      -8.933880763,      -7.215500044
          0,           0,        3488,      -8.257859793,      -7.732386942,        -8.4681608,      -8.934317428,      -7.215693946
          0,           0,        3489,      -8.258227369,      -7.732757672,       -8.46860502,      -8.934755201,      -7.215891328
          0,           0,        3490,      -8.258595399,      -7.733128911,      -8.469049854,      -8.935194088,      -7.216092658
          0,           0,        3491,      -8.258963827,      -7.733500615,      -8.469495303,        -8.9356341,      -7.216297882
          0,           0,        3492,      -8.259332657,      -7.733872861,      -8.469941949,      -8.936075243,      -7.216506633
          0,           0,        3493,      -8.259701952,      -7.734245685,      -8.470388927,      -8.936517526,      -7.216718894
          0,           0,        3494,      -8.260071787,      -7.734619055,      -8.470836192,      -8.936960955,      -7.216934567
          0,           0,        3495,      -8.260442203,      -7.734992968,      -8.471283762,      -8.937402988,      -7.217144032
          0,           0,        3496,      -8.260813191,       -7.73536741,       -8.47173191,       -8.93784226,      -7.217343048
          0,           0,        3497,       -8.26118473,      -7.735742343,      -8.472180137,        -8.9382818,      -7.217545216
          0,           0,        3498,       -8.26155681,      -7.736117755,       -8.47262835,      -8.938722367,      -7.217750477
          0,           0,        3499,      -8.261929433,      -7.736493634,      -8.473077188,      -8.939163984,      -7.217958862
          0,           0,        3500,      -8.262302593,      -7.736869978,      -8.473526647,      -8.939606659,      -7.218170371
          0,           0,        3501,      -8.262676274,      -7.737246784,      -8.473976814,      -8.940049409,       -7.21838065
          0,           0,        3502,      -8.263050462,      -7.737624114,      -8.474428058,      -8.940489341,      -7.218578124
          0,           0,        3503,      -8.263425143,      -7.738001891,       -8.47487952,      -8.940929749,      -7.218776813
          0,           0,        3504,      -8.263800307,      -7.738380107,       -8.47533119,      -8.941371111,      -7.218978644
          0,           0,        3505,      -8.264175973,      -7.738758767,      -8.475783294,      -8.941811366,      -7.219176726
          0,           0,        3506,      -8.264552186,      -7.739137871,      -8.476235657,      -8.942250175,      -7.219369619
          0,           0,        3507,      -8.264928994,      -7.739517405,      -8.476688343,      -8.942686605,      -7.219553712
          0,           0,        3508,      -8.265306416,      -7.739897336,      -8.477141646,      -8.943122681,      -7.219736223
          0,           0,        3509,      -8.265684439,      -7.740277644,      -8.477595278,      -8.943559548,      -7.219922035
          0,           0,        3510,      -8.266063036,      -7.740658349,      -8.478049354,      -8.943996937,      -7.220109543
          0,           0,        3511,      -8.266442184,      -7.741039439,       -8.47850387,      -8.944432974,      -7.220288818
          0,           0,        3512,      -8.266821874,      -7.741420886,      -8.478958844,       -8.94486971,      -7.220471118
          0,           0,        3513,      -8.267202113,      -7.741802768,      -8.479414578,      -8.945307093,      -7.220656568
          0,           0,        3514,      -8.267582913,      -7.742185146,       -8.47986896,       -8.94574497,      -7.220845066
          0,           0,        3515,      -8.267964435,      -7.742567979,      -8.480323715,       -8.94618359,      -7.221036761
          0,           0,        3516,      -8.268346661,      -7.742951266,      -8.480779215,       -8.94662304,      -7.221231711
          0,           0,        3517,      -8.268729475,      -7.743335004,      -8.481235337,      -8.947062782,      -7.221428865
          0,           0,        3518,      -8.269112835,      -7.743719241,      -8.481690803,      -8.947502986,      -7.221628539
          0,           0,        3519,      -8.269496748,      -7.744103951,      -8.482147074,      -8.947943475,      -7.221830365
          0,           0,        3520,      -8.269881287,      -7.744489147,      -8.482603697,       -8.94838415,      -7.222033883
          0,           0,        3521,      -8.270266458,      -7.744874777,       -8.48306033,      -8.948825679,      -7.222240742
          0,           0,        3522,      -8.270652206,      -7.745260873,      -8.483517381,      -8.949268013,       -7.22245066
          0,           0,        3523,      -8.271038546,      -7.745647441,      -8.483975086,      -8.949711037,      -7.222663451
          0,           0,        3524,      -8.271425515,      -7.746034482,      -8.484433357,      -8.950154951,       -7.22287922
          0,           0,        3525,      -8.271813115,      -7.746421985,      -8.484892101,      -8.950599762,      -7.223098131
          0,           0,        3526,      -8.272201317,       -7.74680997,       -8.48535144,      -8.951045468,      -7.223319994
          0,           0,        3527,      -8.272590096,      -7.747198437,       -8.48581133,      -8.951492112,      -7.223544806
          0,           0,        3528,      -8.272979445,      -7.747587372,      -8.486271626,      -8.951939708,      -7.223772511
          0,           0,        3529,      -8.273369374,      -7.747976792,      -8.486732505,      -8.952386612,       -7.22399704
          0,           0,        3530,      -8.273759893,      -7.748366642,      -8.487193483,      -8.952833419,      -7.224220963
          0,           0,        3531,      -8.274151084,      -7.748756809,      -8.487654921,      -8.953278211,      -7.224436984
          0,           0,        3532,      -8.274542927,      -7.749147476,      -8.488116682,      -8.953723236,      -7.224654825
          0,           0,        3533,      -8.274935373,      -7.749538593,      -8.488579075,       -8.95416861,      -7.224874876
          0,           0,        3534,      -8.275328408,      -7.749930257,      -8.489041654,      -8.954614339,       -7.22509724
          0,           0,        3535,      -8.275722042,      -7.750322447,      -8.489504528,      -8.955060972,      -7.225322542
          0,           0,        3536,      -8.276116311,      -7.750715157,      -8.489967925,       -8.95550854,      -7.225551713
          0,           0,        3537,      -8.276511147,      -7.751108335,      -8.490431618,      -8.955957038,      -7.225784116
          0,           0,        3538,      -8.276906516,       -7.75150197,      -8.490895637,      -8.956406466,      -7.226019608
          0,           0,        3539,      -8.277302453,      -7.751896071,      -8.491360191,       -8.95685688,      -7.226258239
          0,           0,        3540,      -8.277698994,      -7.752290641,      -8.491825209,      -8.957308296,      -7.226499983
          0,           0,        3541,      -8.278096143,      -7.752685679,      -8.492290794,      -8.957760729,      -7.226744801
          0,           0,        3542,      -8.278493875,      -7.753081174,       -8.49275696,      -8.958214194,      -7.226992649
          0,           0,        3543,      -8.278892166,      -7.753477148,      -8.493223723,      -8.958666543,      -7.227235834
          0,           0,        3544,      -8.279291011,       -7.75387362,      -8.493691595,      -8.959119618,       -7.22748102
          0,           0,        3545,      -8.279690412,      -7.754270749,      -8.494160305,      -8.959573196,      -7.227727243
          0,           0,        3546,      -8.280090342,      -7.754668389,      -8.494628261,      -8.960026169,      -7.227970415
          0,           0,        3547,       -8.28049074,      -7.755066518,      -8.495095967,      -8.960479328,      -7.228214076
          0,           0,        3548,      -8.280891539,      -7.755465061,      -8.495564229,      -8.960933436,      -7.228460681
          0,           0,        3549,      -8.281292736,      -7.755863981,      -8.496033014,      -8.961388575,      -7.228710232
          0,           0,        3550,      -8.281694411,       -7.75626334,      -8.496502309,       -8.96184476,      -7.228962708
          0,           0,        3551,      -8.282096671,      -7.756663155,      -8.496971695,      -8.962302007,       -7.22921809
          0,           0,        3552,      -8.282499574,      -7.757063418,      -8.497441872,      -8.962757953,      -7.229467094
          0,           0,        3553,      -8.282903113,      -7.757464068,      -8.497912483,      -8.963214577,      -7.229717572
          0,           0,        3554,      -8.283307244,      -7.757865135,      -8.498383869,      -8.963672231,      -7.229970941
          0,           0,        3555,      -8.283711935,      -7.758266602,      -8.498855191,      -8.964130028,      -7.230223925
          0,           0,        3556,      -8.284117174,      -7.758668577,      -8.499326922,      -8.964587485,      -7.230474829
          0,           0,        3557,      -8.284522955,      -7.759070875,      -8.499798948,      -8.965045999,       -7.23072874
          0,           0,        3558,      -8.284929268,      -7.759473523,      -8.500271443,        -8.9655037,      -7.230979335
          0,           0,        3559,      -8.285336101,        -7.7598765,      -8.500744516,      -8.965962529,      -7.231233136
          0,           0,        3560,      -8.285743451,      -7.760279808,      -8.501217962,      -8.966422458,      -7.231489977
          0,           0,        3561,      -8.286151338,      -7.760683561,      -8.501692362,      -8.966883466,      -7.231750407
          0,           0,        3562,      -8.286559773,      -7.761087717,        -8.5021666,      -8.967345549,      -7.232014733
          0,           0,        3563,      -8.286968725,      -7.761492271,      -8.502640712,      -8.967805598,       -7.23226975
          0,           0,        3564,      -8.287378145,      -7.761897177,      -8.503115362,      -8.968264621,       -7.23251893
          0,           0,        3565,      -8.287788023,       -7.76230236,      -8.503589692,      -8.968724018,      -7.232768576
          0,           0,        3566,      -8.288198401,      -7.762707862,      -8.504063878,      -8.969182195,      -7.233013092
          0,           0,        3567,      -8.288609402,      -7.763113648,      -8.504538775,       -8.96964123,      -7.233260251
          0,           0,        3568,      -8.289021039,      -7.763519776,      -8.505014753,      -8.970100665,      -7.233507819
          0,           0,        3569,      -8.289433244,      -7.763926239,      -8.505490743,      -8.970558652,      -7.233746258
          0,           0,        3570,      -8.289845943,      -7.764333009,      -8.505967003,      -8.971017215,      -7.233986516
          0,           0,        3571,      -8.290259097,      -7.764740074,      -8.506442191,      -8.971475757,       -7.23422695
          0,           0,        3572,      -8.290672715,      -7.765147372,      -8.506918708,      -8.971935049,      -7.234469852
          0,           0,        3573,      -8.291086835,      -7.765554942,      -8.507395425,      -8.972395147,      -7.234715341
          0,           0,        3574,      -8.291501498,      -7.765962781,      -8.507872273,      -8.972856039,      -7.234963321
          0,           0,        3575,      -8.291916727,      -7.766370901,      -8.508349261,      -8.973315645,      -7.235207713
          0,           0,        3576,      -8.292332511,      -7.766779303,      -8.508827308,      -8.973776155,      -7.235454922
          0,           0,        3577,      -8.292748869,      -7.767188013,      -8.509304831,      -8.974237548,       -7.23570478
          0,           0,        3578,      -8.293165793,      -7.767597012,      -8.509782678,      -8.974698472,       -7.23594208
          0,           0,        3579,      -8.293583222,      -7.768006265,      -8.510260876,      -8.975160143,      -7.236181377
          0,           0,        3580,      -8.294001121,      -7.768415766,      -8.510739539,      -8.975622628,      -7.236423454
          0,           0,        3581,      -8.294419489,      -7.768825534,      -8.511218556,      -8.976085947,      -7.236668377
          0,           0,        3582,       -8.29483834,      -7.769235644,        -8.5116968,      -8.976550097,      -7.236916125
          0,           0,        3583,      -8.295257661,       -7.76964606,      -8.512176097,      -8.977015109,      -7.237167222
          0,           0,        3584,      -8.295677419,      -7.770056846,      -8.512655947,      -8.977480723,      -7.237421451
          0,           0,        3585,       -8.29609758,      -7.770467932,      -8.513135517,       -8.97794577,      -7.237675655
          0,           0,        3586,      -8.296518144,      -7.770879321,      -8.513615427,      -8.978409705,      -7.237924943
          0,           0,        3587,       -8.29693912,      -7.771291024,      -8.514096083,      -8.978872289,      -7.238169832
          0,           0,        3588,      -8.297360488,      -7.771702974,      -8.514577042,      -8.979335515,      -7.238417154
          0,           0,        3589,      -8.297782258,      -7.772115096,      -8.515058344,      -8.979798619,      -7.238664779
          0,           0,        3590,      -8.298204463,      -7.772527325,      -8.515539641,      -8.980262131,      -7.238914436
          0,           0,        3591,      -8.298627114,      -7.772939825,      -8.516021502,      -8.980726448,      -7.239166945
          0,           0,        3592,      -8.299050186,       -7.77335256,      -8.516504062,      -8.981191588,       -7.23942228
          0,           0,        3593,      -8.299473636,      -7.773765502,      -8.516986789,      -8.981657566,      -7.239680395
          0,           0,        3594,      -8.299897434,      -7.774178814,      -8.517468796,      -8.982124383,      -7.239941283
          0,           0,        3595,      -8.300321547,      -7.774592325,      -8.517951406,      -8.982592057,      -7.240204857
          0,           0,        3596,      -8.300745951,      -7.775006023,      -8.518435017,        -8.9830606,      -7.240470941
          0,           0,        3597,      -8.301170646,      -7.775419945,      -8.518919066,      -8.983526844,      -7.240726157
          0,           0,        3598,       -8.30159566,      -7.775834072,      -8.519403786,      -8.983993704,       -7.24098303
          0,           0,        3599,      -8.302021019,      -7.776248408,      -8.519888532,      -8.984460084,       -7.24123748
          0,           0,        3600,      -8.302446727,      -7.776662985,      -8.520373141,       -8.98492379,      -7.241481429
          0,           0,        3601,      -8.302872745,        -7.7770776,      -8.520858168,      -8.985388208,      -7.241728057
          0,           0,        3602,      -8.303299017,      -7.777492224,      -8.521343335,      -8.985853381,      -7.241977742
          0,           0,        3603,      -8.303725523,      -7.777907092,       -8.52182887,      -8.986319319,      -7.242230005
          0,           0,        3604,      -8.304152282,      -7.778322114,      -8.522314881,      -8.986786028,      -7.242484781
          0,           0,        3605,      -8.304579301,      -7.778737283,      -8.522801406,      -8.987253498,      -7.242742009
          0,           0,        3606,       -8.30500656,      -7.779152589,      -8.523288469,      -8.987721729,      -7.243001647
          0,           0,        3607,      -8.305434031,      -7.779567978,      -8.523776209,      -8.988190697,      -7.243263669
          0,           0,        3608,      -8.305861699,      -7.779983548,      -8.524263777,      -8.988659564,      -7.243525467
          0,           0,        3609,      -8.306289603,        -7.7803993,      -8.524751535,      -8.989128179,      -7.243785329
          0,           0,        3610,      -8.306717774,      -7.780815211,      -8.525239867,      -8.989595492,       -7.24403904
          0,           0,        3611,      -8.307146176,      -7.781231251,      -8.525728536,      -8.990063509,      -7.244294897
          0,           0,        3612,      -8.307574759,      -7.781647413,      -8.526217463,      -8.990532278,      -7.244553056
          0,           0,        3613,      -8.308003492,      -7.782063698,      -8.526706649,      -8.991001818,      -7.244813535
          0,           0,        3614,      -8.308432364,      -7.782480114,      -8.527196161,      -8.991469898,      -7.245068329
          0,           0,        3615,      -8.308861366,      -7.782896627,      -8.527685954,      -8.991937724,      -7.245323139
          0,           0,        3616,      -8.309290486,       -7.78331325,      -8.528175983,      -8.992406249,      -7.245580183
          0,           0,        3617,      -8.309719708,      -7.783729981,      -8.528666244,      -8.992875528,      -7.245839523
          0,           0,        3618,      -8.310149017,      -7.784146859,      -8.529156369,      -8.993345574,      -7.246101143
          0,           0,        3619,      -8.310578426,      -7.784563869,       -8.52964697,      -8.993816398,      -7.246365019
          0,           0,        3620,      -8.311007927,      -7.784981005,      -8.530137746,      -8.994288009,      -7.246631123
          0,           0,        3621,      -8.311437487,       -7.78539831,      -8.530628774,      -8.994760404,      -7.246899412
          0,           0,        3622,      -8.311867067,      -7.785815732,      -8.531119853,        -8.9952336,      -7.247169876
          0,           0,        3623,      -8.312296635,      -7.786233277,      -8.531611291,      -8.995707607,      -7.247442492
          0,           0,        3624,      -8.312726179,      -7.786650899,      -8.532103279,      -8.996180786,       -7.24771262
          0,           0,        3625,      -8.313155713,      -7.787068458,      -8.532595426,      -8.996654575,      -7.247985067
          0,           0,        3626,      -8.313585258,      -7.787486251,      -8.533086154,      -8.997129183,      -7.248259778
          0,           0,        3627,      -8.314014785,      -7.787904271,      -8.533578034,      -8.997601894,      -7.248526111
          0,           0,        3628,      -8.314444225,      -7.788322405,      -8.534070129,      -8.998075157,      -7.248793844
          0,           0,        3629,      -8.314873539,      -7.788740615,      -8.534562333,      -8.998549069,      -7.249063505
          0,           0,        3630,      -8.315302739,       -7.78915887,      -8.535054882,      -8.999022011,      -7.249330682
          0,           0,        3631,      -8.315731863,      -7.789577252,      -8.535547908,      -8.999493789,      -7.249594608
          0,           0,        3632,      -8.316160958,      -7.789995718,      -8.536040265,      -8.999965463,      -7.249858112
          0,           0,        3633,      -8.316590041,      -7.790414245,      -8.536532753,      -9.000437467,      -7.250121467
          0,           0,        3634,      -8.317019078,      -7.790832903,      -8.537024247,      -9.000908277,       -7.25037327
          0,           0,        3635,      -8.317448071,      -7.791251725,       -8.53751663,      -9.001379687,      -7.250627245
          0,           0,        3636,      -8.317876918,      -7.791670545,      -8.538008914,      -9.001851751,      -7.250883684
          0,           0,        3637,      -8.318305585,      -7.792089368,      -8.538501148,      -9.002324491,      -7.251142647
          0,           0,        3638,      -8.318734134,      -7.792508249,      -8.538994024,      -9.002797789,      -7.251404038
          0,           0,        3639,      -8.319162625,      -7.792927101,      -8.539486002,      -9.003270961,      -7.251666734
          0,           0,        3640,       -8.31959113,       -7.79334612,      -8.539977525,      -9.003743288,      -7.251928012
          0,           0,        3641,      -8.320019567,      -7.793765206,       -8.54046924,      -9.004216269,      -7.252191783
          0,           0,        3642,      -8.320447835,       -7.79418428,      -8.540960494,      -9.004689419,      -7.252456876
          0,           0,        3643,      -8.320875941,      -7.794603394,      -8.541452099,      -9.005162775,      -7.252723208
          0,           0,        3644,      -8.321303938,       -7.79502255,      -8.541943958,      -9.005636795,      -7.252992011
          0,           0,        3645,      -8.321731843,      -7.795441758,      -8.542435917,       -9.00611116,      -7.253262007
          0,           0,        3646,      -8.322159641,      -7.795861027,      -8.542927982,      -9.006581941,      -7.253518036
          0,           0,        3647,       -8.32258732,      -7.796280376,      -8.543420147,      -9.007048926,      -7.253758703
          0,           0,        3648,      -8.323014886,      -7.796699692,      -8.543911498,      -9.007516313,      -7.254001724
          0,           0,        3649,      -8.323442351,      -7.797118993,      -8.544403036,      -9.007984176,      -7.254247465
          0,           0,        3650,       -8.32386971,      -7.797538273,      -8.544893925,      -9.008452539,      -7.254495919
          0,           0,        3651,      -8.324296954,      -7.797957554,      -8.545384794,      -9.008921346,      -7.254746964
          0,           0,        3652,      -8.324724087,      -7.798376811,      -8.545875649,      -9.009389597,      -7.254998177
          0,           0,        3653,      -8.325151129,      -7.798796061,      -8.546367023,      -9.009857834,      -7.255250584
          0,           0,        3654,      -8.325578064,      -7.799215323,      -8.546857769,      -9.010326463,      -7.255505533
          0,           0,        3655,      -8.326004842,      -7.799634634,      -8.547348637,      -9.010795582,      -7.255763057
          0,           0,        3656,      -8.326431441,      -7.800054009,      -8.547839384,      -9.011265227,      -7.256023155
